id,popularity,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
306947,0.7879689999999989,The Invitation,Karyn Kusama,100,Thriller,Pandastorm Pictures,192,6.4,2015,0.0,213197.946192903
310133,0.77107,Cop Car,Jon Watts,86,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,174,5.5,2015,0.0,123787.785533374
288036,0.758133,Sleeping with Other People,Leslye Headland,100,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,197,6.2,2015,0.0,2956985.41892641
354110,0.747541,Forsaken,Jon Cassar,90,Western|Drama,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,53,5.6,2015,10119995.5472019,0.0
331781,0.738404,Amy,Asif Kapadia,128,Documentary|Music,On The Corner Films|Universal Music,345,7.5,2015,0.0,7740089.0743608
306745,0.706023,Freeheld,Peter Sollett,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,86,7.1,2015,6439997.16640124,527467.967914094
292431,0.699932,Love,Gaspar NoÃ©,134,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,307,4.7,2015,2759998.78560053,639647.198555232
300693,0.69957,Truth,James Vanderbilt,121,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),89,6.4,2015,8831996.11392171,2338228.65117939
256924,0.690479,Danny Collins,Dan Fogelman,107,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,114,6.6,2015,9199995.95200178,9968887.45368952
253414,0.6895789999999989,Rock the Kasbah,Barry Levinson,100,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,56,5.1,2015,13799993.9280026,2779009.65723575
254172,0.689571,Fathers and Daughters,Gabriele Muccino,116,Drama,Andrea Leone Films|Fear of God Films|Busted Shark Productions,142,7.0,2015,2060799.09324839,0.0
320588,0.6737920000000001,"Hello, My Name Is Doris",Michael Showalter,95,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,87,6.6,2015,919999.595200178,13289393.2326669
157544,0.669351,The Vatican Tapes,Mark Neveldine,91,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,164,4.5,2015,11959994.7376023,1641981.23752825
283235,0.661471,99 Homes,Ramin Bahrani,112,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,121,6.8,2015,7359996.76160142,1298972.2684522
243938,0.6611630000000001,Hot Tub Time Machine 2,Steve Pink,93,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),244,5.0,2015,12879994.3328024,11329473.9350314
254905,0.654046,Manglehorn,David Gordon Green,97,Drama,Worldview Entertainment,35,5.0,2015,3679998.38080071,131652.86207274
246127,0.607124,Every Thing Will Be Fine,Wim Wenders,118,Drama,Neue Road Movies|Film i VÃ¤st|Montauk Productions|GÃ¶ta Film,44,5.1,2015,0.0,7391.27674783823
232572,0.602165,A Walk in the Woods,Ken Kwapis,104,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,171,5.4,2015,7359996.76160142,33111785.4708143
243940,0.599655,The Lazarus Effect,David Gelb,83,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,327,4.9,2015,3035998.66416058,58981843.80798871
317744,0.586735,Careful What You Wish For,Elizabeth Allen Rosenbaum,91,Thriller,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,57,5.4,2015,7359996.76160142,0.0
239573,0.577814,Unfinished Business,Ken Scott,90,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,241,4.9,2015,32199985.8320062,13276746.9182313
167810,0.570743999999999,Lost River,Ryan Gosling,95,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,129,5.7,2015,1839999.19040035,41796.5016095392
334527,0.560743999999999,Criminal Activities,Jackie Earle Haley,94,Thriller|Crime|Drama,NeeNee Productions|Capacity Pictures|May Day Movies,67,5.9,2015,6439997.16640124,0.0
300153,0.560423,Life,Anton Corbijn,112,Drama,See-Saw Films,75,5.9,2015,11039995.1424021,0.0
228203,0.553238,"McFarland, USA",Niki Caro,128,Drama,Walt Disney Pictures|Mayhem Pictures,139,7.4,2015,0.0,42053235.77657621
276839,0.546458,Home Sweet Hell,Anthony Burns,98,Drama|Comedy,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,136,4.9,2015,2759998.78560053,0.0
326215,0.542568,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Animation|Adventure|Comedy,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,50,5.7,2015,5519997.57120106,0.0
299245,0.532205,The Gallows,Travis Cluff|Chris Lofing,87,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,247,5.0,2015,91999.95952001779,39251239.9294544
314385,0.524315,By the Sea,Angelina Jolie,122,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,82,5.4,2015,9199995.95200178,3068131.49002214
318954,0.514735,Beyond the Mask,Chad Burns,103,Action,Burns Family Studios,13,6.2,2015,0.0,1137205.97962936
336313,0.497265,Hell & Back,Tom Gianas|Ross Shuman,86,Fantasy|Comedy|Animation,Freestyle Releasing|ShadowMachine Films,47,4.3,2015,0.0,145146.496135541
240483,0.486351,Robot Overlords,Jon Wright,90,Adventure|Science Fiction|Action,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,63,4.9,2015,19319991.4992037,0.0
325358,0.471091,Superfast!,Jason Friedberg|Aaron Seltzer,99,Comedy,The Safran Company|3 in the Box,60,4.4,2015,18399991.9040035,0.0
309887,0.467556,Bad Asses on the Bayou,Craig Moss,85,Comedy|Action,Sense and Sensibility Ventures|Silver Nitrate,24,5.8,2015,4875997.85456094,0.0
302429,0.465707,Strange Magic,Gary Rydstrom,99,Music|Animation|Family|Fantasy,Lucasfilm|Touchstone Pictures,68,6.1,2015,0.0,12515171.2533246
253331,0.46209,Black or White,Mike Binder,121,Drama,Treehouse Pictures,72,6.7,2015,8279996.356801598,19845485.147986494
297806,0.4508720000000001,I Saw the Light,Marc Abraham,123,Drama|Music,Bron Studios|RatPac Entertainment,19,5.6,2015,11959994.7376023,1515044.29338051
253626,0.4501600000000001,Good Kill,Andrew Niccol,104,Action|Drama|Thriller,Voltage Pictures|Sobini Films|Dune Films,132,5.7,2015,0.0,291154.11189219
271736,0.4424270000000001,The Program,Stephen Frears,103,Drama,StudioCanal|Working Title Films,107,5.9,2015,0.0,3023530.82964643
266639,0.435582,Jem and the Holograms,Jon M. Chu,119,Drama|Music|Adventure|Fantasy,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,69,5.7,2015,4599997.97600089,2146988.33532513
244316,0.429892,Grizzly,David Hackl,94,Action|Horror|Thriller,Purple Pictures|Paul Schiff Productions|Indomitable Entertainment,35,5.0,2015,9199995.95200178,0.0
283587,0.424813,Beasts of No Nation,Cary Fukunaga,137,Drama|War,Participant Media|Focus Features|Red Crown Productions,306,7.5,2015,5519997.57120106,83514.8032534865
347945,0.429756,Synchronicity,Jacob Gentry,101,Thriller|Mystery|Science Fiction,Pop Films|Soapbox Films,45,5.3,2015,0.0,4144.5981763767995
234212,0.414913,Demonic,Will Canon,83,Thriller|Horror,Icon Entertainment International|Dimension Films|First Point Entertainment|IM Global,91,5.0,2015,2759998.78560053,3116038.628943
250225,0.412503,The Duke of Burgundy,Peter Strickland,101,Drama,Pioneer Pictures|Rook Films,58,5.8,2015,919999.595200178,0.0
308638,0.402236,The D Train,Andrew Mogel|Jarrad Paul,101,Drama|Comedy,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,47,4.2,2015,411721.89884236397,709611.327771015
300155,0.399947,A Royal Night Out,Julian Jarrold,97,Thriller|Romance|Drama,Ecosse Films|Scope Pictures|Filmgate Films,42,6.2,2015,0.0,209885.027650587
327528,0.396791,Born to Be Blue,Robert Budreau,97,Drama|Music,New Real Films|Lumanity Production,16,6.8,2015,0.0,763718.3439639279
329540,0.394466,The Marine 4: Moving Target,William Kaufman,90,Thriller|Action,WWE Studios,35,5.7,2015,1793999.21064034,0.0
360387,0.393566,Blunt Force Trauma,Ken Sanzel,92,Adventure|Action,ETA films,23,4.4,2015,919999.595200178,0.0
241855,0.383406,Spring,Aaron Moorhead|Justin Benson,109,Horror|Romance|Science Fiction,XYZ Films,110,6.5,2015,0.0,45972.3797721529
57876,0.369529,Area 51,Oren Peli,91,Horror|Thriller|Science Fiction,Insurge Pictures,82,4.4,2015,4599997.97600089,0.0
277546,0.36817,The Runner,Austin Stark,90,Drama,Paper Street Films|Back Lot Pictures|KGB Media,35,4.8,2015,5519997.57120106,0.0
362105,0.36603,R.L. Stine's Monsterville: The Cabinet of Souls,Peter DeLuise,85,Comedy|Horror,EveryWhere Studios,22,7.2,2015,4047998.21888078,0.0
245846,0.365901,Strangerland,Kim Farrant,111,Drama|Thriller,Worldview Entertainment,48,5.0,2015,9199995.95200178,16074.2329273375
295592,0.348306,Monkey Kingdom,Mark Linfield|Alastair Fothergill,81,Animation|Documentary,Disneynature,39,6.3,2015,0.0,15328184.095599
310121,0.344549,I'll See You in My Dreams,Brett Haley,92,Drama|Comedy,Northern Lights Films|Jeff Rice Films|Two Flints,39,6.2,2015,0.0,6853703.50437045
324308,0.5740310000000001,Steve Jobs: The Man in the Machine,Alex Gibney,129,Documentary,Magnolia Pictures|Jigsaw Productions|CNN Films,110,6.2,2015,0.0,454945.31982405897
331190,0.336107,Captive,Jerry Jameson,97,Crime|Drama|Thriller,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,55,5.7,2015,1839999.19040035,2577386.22595006
218784,0.330968,Freaks of Nature,Robbie Pickering,92,Science Fiction|Comedy|Horror,Columbia Pictures|Sony Pictures Entertainment,78,5.6,2015,0.0,65281.3312762142
79698,0.32910900000000004,The Lovers,Roland JoffÃ©,109,Action|Adventure|Science Fiction|Romance,Corsan|Bliss Media|Limelight International Media Entertainment|Neelmudra Entertainment|Aristos Films,22,4.6,2015,24839989.0704048,0.0
308032,0.324,The Stanford Prison Experiment,Kyle Patrick Alvarez,122,Thriller|Drama,Abandon Pictures|Sandbar Pictures|Coup d'Etat Films,135,6.8,2015,0.0,592072.179488241
284286,0.307395,Learning to Drive,Isabel Coixet,105,Romance|Comedy|Drama,Broad Green Pictures|Lavender Pictures,44,5.9,2015,0.0,3171820.96439877
333657,0.299427,Club Life,Fabrizio Conte,90,Drama,Radar Pictures|2B Films,12,6.3,2015,0.0,4088.47820106959
343795,0.29875100000000004,90 Minutes in Heaven,Michael Polish,121,Drama,Emmett/Furla Films|Giving Films,24,5.7,2015,4599997.97600089,4455281.1196763
297556,0.404363,Justice League: Throne of Atlantis,Ethan Spaulding,72,Science Fiction|Action|Animation|Adventure,DC Comics|Warner Bros. Feature Animation,142,6.5,2015,3219998.58320062,0.0
320048,0.288598,Ratter,Branden Kramer,80,Drama|Thriller|Horror,Start Motion Pictures,57,5.2,2015,459999.797600089,0.0
354924,0.277035,The Dead Room,Jason Stutter,80,Horror|Thriller,Centron Pictures,16,4.6,2015,919999.595200178,0.0
334531,0.26171700000000003,My All American,Angelo Pizzo,118,Drama,Paul Schiff Productions|Anthem Productions,19,6.9,2015,18399991.9040035,0.0
309304,0.259794,Grandma,Paul Weitz,78,Drama|Comedy,Depth of Field|1821 Pictures,81,5.6,2015,551999.757120106,6520452.97100069
326284,0.24828000000000006,Pound of Flesh,Ernie Barbarash,104,Action,Odyssey Media|Rodin Entertainment|Ace Film Company|Chunqiu Time Culture Co.,42,5.4,2015,6899996.96400133,0.0
338928,0.24742600000000006,He Named Me Malala,Davis Guggenheim,87,Documentary,Participant Media|Imagenation Abu Dhabi FZ|Parkes+MacDonald Image Nation,36,5.3,2015,0.0,2431466.01015495
298582,0.243321,Full Out,Sean Cisterna,94,History|Drama|Family,Carmel Creek Productions,15,7.2,2015,1379999.39280026,0.0
301228,0.242078,Narcopolis,Justin Trefgarne,96,Thriller|Mystery|Science Fiction,T Squared Film,20,4.4,2015,1379999.39280026,0.0
251471,0.206155,A LEGO Brickumentary,Kief Davidson|Daniel Junge,93,Documentary,Global Emerging Markets (GEM)|HeLo,49,6.5,2015,597999.736880115,0.0
308024,0.335255,The Overnight,Patrick Brice,80,Mystery|Comedy,Duplass Brothers Productions|Gettin' Rad Productions,89,5.9,2015,0.0,1011999.55472019
356216,0.19957,The Rise of the Krays,Zackary Adler,110,Crime,Carnaby International|Saracen Films|Torn Pictures,11,4.7,2015,2299998.98800044,0.0
294132,0.193323,Results,Andrew Bujalski,105,Comedy,Burn Later Productions|Houston King Productions,32,5.1,2015,0.0,96146.397695585
106845,0.13631,Re-Kill,Valeri Milev,87,Horror|Science Fiction,Signature Pictures|After Dark Films|Midsummer Films,17,4.7,2015,8739996.15440169,0.0
354857,0.087904,Regular Show: The Movie,J.G. Quintel,70,Comedy|TV Movie|Animation|Science Fiction,Cartoon Network Studios,27,7.4,2015,2759998.78560053,0.0
75861,0.253949,To Write Love on Her Arms,Nathan Frankowski,118,Drama|Music,Two Streets Entertainment|Birchwood Pictures|Noble Pictures|Valencia Motion Pictures,32,6.9,2015,3127998.6236806,0.0
283698,0.172245,Hungry Hearts,Saverio Costanzo,109,Drama,Rai Cinema|Wildside,21,6.2,2015,0.0,6367.3171983804295
323272,0.7310220000000001,War Room,Alex Kendrick,120,Drama,Provident Films|Affirm Films|Kendrick Brothers Productions,57,6.9,2015,2759998.78560053,62366880.1985727
329556,0.14964,Landmine Goes Click,Levan Bakhia,110,Action|Crime|Drama|Thriller,Scatena & Rosner Films|Sarke Studio|Imedi Films,13,5.7,2015,919999.595200178,0.0
395560,0.142759,Capsule,Andrew Martin,91,Drama|History|Thriller|Science Fiction,Ecaveo Capital Partners|Hermes Space Industries,11,5.3,2015,1195999.47376023,0.0
312827,0.121594,The Nightmare,Rodney Ascher,90,Horror|Documentary,Campfire|Zipper Bros Films,58,5.7,2015,0.0,26018.5085518562
351043,0.137954,Amnesiac,Michael Polish,90,Thriller|Mystery|Drama|Horror,Infra-Red Pictures,29,4.1,2015,2759998.78560053,0.0
307931,0.081956,The Wolfpack,Crystal Moselle,89,Documentary,Verisimilitude|Kotva Films,82,6.9,2015,0.0,1197559.79307369
333377,0.0807539999999999,Requiem for the American Dream,Jared P. Scott|Peter D. Hutchison|Kelly Nyks,73,Documentary,PF Pictures|Naked City Films,24,7.8,2015,0.0,41119.3819074719
273899,0.07610900000000001,Stonewall,Roland Emmerich,129,Drama,Centropolis Entertainment|Mel's Cite du Cinema,14,5.6,2015,12419994.5352024,172660.004029598
269033,0.070776,Penis Boy,James Healey,18,Comedy|Drama,Island 23 Films,15,3.3,2015,9.199995952001778,0.0
319067,0.051262,Best of Enemies,Robert Gordon|Morgan Neville,87,Documentary|History,Motto Pictures|Tremolo Productions|Media Ranch,48,7.2,2015,919999.595200178,0.0
309919,0.056244,The Curse of Downers Grove,Derick Martini,89,Thriller|Mystery|Horror|Drama,Myriad Pictures|AliBella Pictures|Bystander Films|Management Production Entertainment (MPE)|Mangrove Media,11,4.2,2015,1839999.19040035,0.0
253303,0.025288,Buzzard,Joel Potrykus,97,Horror|Comedy|Drama,Sob Noisse Movies,11,6.1,2015,0.0,12589.2744607192
339928,0.017625,Once I Was a Beehive,Maclain Nelson,119,Comedy|Drama|Family,Escapology|Main Dog Productions,10,6.5,2015,0.0,674042.303421386
157336,24.949134,Interstellar,Christopher Nolan,169,Adventure|Drama|Science Fiction,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions,6498,8.0,2014,151980023.37728998,572690645.122961
118340,14.311205,Guardians of the Galaxy,James Gunn,121,Action|Science Fiction|Adventure,Marvel Studios|Moving Picture Company (MPC)|Bulletproof Cupid|Revolution Sun Studios,5612,7.9,2014,156585478.631148,712291130.169508
100402,12.971027,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,136,Action|Adventure|Science Fiction,Marvel Studios,3848,7.6,2014,156585478.631148,658365092.859794
